지역,타입,날짜,시간,항목,값
마포구,단기,20250928,0200,TMP,20
마포구,단기,20250928,0200,WSD,1
마포구,단기,20250928,0200,PCP,강수없음
마포구,단기,20250928,0300,TMP,20
마포구,단기,20250928,0300,WSD,1.1
마포구,단기,20250928,0300,PCP,강수없음
마포구,단기,20250928,0400,TMP,20
마포구,단기,20250928,0400,WSD,1.4
마포구,단기,20250928,0400,PCP,강수없음
마포구,단기,20250928,0500,TMP,20
마포구,단기,20250928,0500,WSD,1.7
마포구,단기,20250928,0500,PCP,강수없음
마포구,단기,20250928,0600,TMP,19
마포구,단기,20250928,0600,WSD,1.9
마포구,단기,20250928,0600,PCP,1mm 미만
마포구,단기,20250928,0700,TMP,19
마포구,단기,20250928,0700,WSD,2
마포구,단기,20250928,0700,PCP,3.0mm
마포구,단기,20250928,0800,TMP,19
마포구,단기,20250928,0800,WSD,2
마포구,단기,20250928,0800,PCP,5.0mm
마포구,단기,20250928,0900,TMP,20
마포구,단기,20250928,0900,WSD,2.1
마포구,단기,20250928,0900,PCP,4.0mm
마포구,단기,20250928,1000,TMP,19
마포구,단기,20250928,1000,WSD,2.2
마포구,단기,20250928,1000,PCP,4.0mm
마포구,단기,20250928,1100,TMP,19
마포구,단기,20250928,1100,WSD,2.5
마포구,단기,20250928,1100,PCP,4.0mm
마포구,단기,20250928,1200,TMP,20
마포구,단기,20250928,1200,WSD,2.7
마포구,단기,20250928,1200,PCP,3.0mm
마포구,단기,20250928,1300,TMP,19
마포구,단기,20250928,1300,WSD,2.4
마포구,단기,20250928,1300,PCP,2.0mm
마포구,단기,20250928,1400,TMP,19
마포구,단기,20250928,1400,WSD,3
마포구,단기,20250928,1400,PCP,2.0mm
마포구,단기,20250928,1500,TMP,19
마포구,단기,20250928,1500,WSD,2.3
마포구,단기,20250928,1500,PCP,1.0mm
마포구,단기,20250928,1600,TMP,19
마포구,단기,20250928,1600,WSD,0.6
마포구,단기,20250928,1600,PCP,1mm 미만
마포구,단기,20250928,1700,TMP,19
마포구,단기,20250928,1700,WSD,1.3
마포구,단기,20250928,1700,PCP,강수없음
마포구,단기,20250928,1800,TMP,18
마포구,단기,20250928,1800,WSD,1.1
마포구,단기,20250928,1800,PCP,강수없음
마포구,단기,20250928,1900,TMP,18
마포구,단기,20250928,1900,WSD,1.5
마포구,단기,20250928,1900,PCP,강수없음
마포구,단기,20250928,2000,TMP,18
마포구,단기,20250928,2000,WSD,1.1
마포구,단기,20250928,2000,PCP,강수없음
마포구,단기,20250928,2100,TMP,17
마포구,단기,20250928,2100,WSD,1.8
마포구,단기,20250928,2100,PCP,강수없음
마포구,단기,20250928,2200,TMP,17
마포구,단기,20250928,2200,WSD,2.4
마포구,단기,20250928,2200,PCP,강수없음
마포구,단기,20250928,2300,TMP,17
마포구,단기,20250928,2300,WSD,1.9
마포구,단기,20250928,2300,PCP,강수없음
마포구,단기,20250929,0000,TMP,17
마포구,단기,20250929,0000,WSD,2.6
마포구,단기,20250929,0000,PCP,강수없음
마포구,단기,20250929,0300,TMP,16
마포구,단기,20250929,0300,WSD,1
마포구,단기,20250929,0300,PCP,0
마포구,단기,20250929,0600,TMP,16
마포구,단기,20250929,0600,WSD,1
마포구,단기,20250929,0600,PCP,0
마포구,단기,20250929,0900,TMP,18
마포구,단기,20250929,0900,WSD,1
마포구,단기,20250929,0900,PCP,0
마포구,단기,20250929,1200,TMP,22
마포구,단기,20250929,1200,WSD,1
마포구,단기,20250929,1200,PCP,0
마포구,단기,20250929,1500,TMP,24
마포구,단기,20250929,1500,WSD,1
마포구,단기,20250929,1500,PCP,0
마포구,단기,20250929,1800,TMP,21
마포구,단기,20250929,1800,WSD,1
마포구,단기,20250929,1800,PCP,0
마포구,단기,20250929,2100,TMP,19
마포구,단기,20250929,2100,WSD,1
마포구,단기,20250929,2100,PCP,0
마포구,단기,20250930,0000,TMP,18
마포구,단기,20250930,0000,WSD,1
마포구,단기,20250930,0000,PCP,0
서대문구,단기,20250926,1200,TMP,24
서대문구,단기,20250926,1200,WSD,0.9
서대문구,단기,20250926,1200,PCP,강수없음
서대문구,단기,20250926,1300,TMP,25
서대문구,단기,20250926,1300,WSD,1.3
서대문구,단기,20250926,1300,PCP,강수없음
서대문구,단기,20250926,1400,TMP,26
서대문구,단기,20250926,1400,WSD,1.8
서대문구,단기,20250926,1400,PCP,강수없음
서대문구,단기,20250926,1500,TMP,26
서대문구,단기,20250926,1500,WSD,2
서대문구,단기,20250926,1500,PCP,강수없음
서대문구,단기,20250926,1600,TMP,25
서대문구,단기,20250926,1600,WSD,1.8
서대문구,단기,20250926,1600,PCP,강수없음
서대문구,단기,20250926,1700,TMP,24
서대문구,단기,20250926,1700,WSD,1.6
서대문구,단기,20250926,1700,PCP,강수없음
서대문구,단기,20250926,1800,TMP,23
서대문구,단기,20250926,1800,WSD,1.1
서대문구,단기,20250926,1800,PCP,강수없음
서대문구,단기,20250926,1900,TMP,22
서대문구,단기,20250926,1900,WSD,0.9
서대문구,단기,20250926,1900,PCP,강수없음
서대문구,단기,20250926,2000,TMP,21
서대문구,단기,20250926,2000,WSD,0.4
서대문구,단기,20250926,2000,PCP,강수없음
서대문구,단기,20250926,2100,TMP,20
서대문구,단기,20250926,2100,WSD,0.4
서대문구,단기,20250926,2100,PCP,강수없음
서대문구,단기,20250926,2200,TMP,20
서대문구,단기,20250926,2200,WSD,0.1
서대문구,단기,20250926,2200,PCP,강수없음
서대문구,단기,20250926,2300,TMP,20
서대문구,단기,20250926,2300,WSD,0.6
서대문구,단기,20250926,2300,PCP,강수없음
서대문구,단기,20250927,0000,TMP,20
서대문구,단기,20250927,0000,WSD,0.7
서대문구,단기,20250927,0000,PCP,강수없음
서대문구,단기,20250927,0100,TMP,19
서대문구,단기,20250927,0100,WSD,0.6
서대문구,단기,20250927,0100,PCP,강수없음
서대문구,단기,20250927,0200,TMP,19
서대문구,단기,20250927,0200,WSD,0.5
서대문구,단기,20250927,0200,PCP,강수없음
서대문구,단기,20250927,0300,TMP,19
서대문구,단기,20250927,0300,WSD,0.4
서대문구,단기,20250927,0300,PCP,강수없음
서대문구,단기,20250927,0400,TMP,18
서대문구,단기,20250927,0400,WSD,0.3
서대문구,단기,20250927,0400,PCP,강수없음
서대문구,단기,20250927,0500,TMP,18
서대문구,단기,20250927,0500,WSD,1.6
서대문구,단기,20250927,0500,PCP,강수없음
서대문구,단기,20250927,0600,TMP,18
서대문구,단기,20250927,0600,WSD,1.7
서대문구,단기,20250927,0600,PCP,강수없음
서대문구,단기,20250927,0700,TMP,18
서대문구,단기,20250927,0700,WSD,2.6
서대문구,단기,20250927,0700,PCP,강수없음
서대문구,단기,20250927,0800,TMP,19
서대문구,단기,20250927,0800,WSD,2.2
서대문구,단기,20250927,0800,PCP,강수없음
서대문구,단기,20250927,0900,TMP,21
서대문구,단기,20250927,0900,WSD,3.4
서대문구,단기,20250927,0900,PCP,강수없음
서대문구,단기,20250927,1000,TMP,23
서대문구,단기,20250927,1000,WSD,3.4
서대문구,단기,20250927,1000,PCP,강수없음
서대문구,단기,20250927,1100,TMP,24
서대문구,단기,20250927,1100,WSD,2.2
서대문구,단기,20250927,1100,PCP,강수없음
서대문구,단기,20250927,1200,TMP,25
서대문구,단기,20250927,1200,WSD,3.3
서대문구,단기,20250927,1200,PCP,강수없음
서대문구,단기,20250927,1300,TMP,26
서대문구,단기,20250927,1300,WSD,3.2
서대문구,단기,20250927,1300,PCP,강수없음
서대문구,단기,20250927,1400,TMP,26
서대문구,단기,20250927,1400,WSD,2.9
서대문구,단기,20250927,1400,PCP,강수없음
서대문구,단기,20250927,1500,TMP,26
서대문구,단기,20250927,1500,WSD,2.8
서대문구,단기,20250927,1500,PCP,강수없음
서대문구,단기,20250927,1600,TMP,25
서대문구,단기,20250927,1600,WSD,2.8
서대문구,단기,20250927,1600,PCP,강수없음
서대문구,단기,20250927,1700,TMP,24
서대문구,단기,20250927,1700,WSD,2.5
서대문구,단기,20250927,1700,PCP,강수없음
서대문구,단기,20250927,1800,TMP,23
서대문구,단기,20250927,1800,WSD,1.7
서대문구,단기,20250927,1800,PCP,강수없음
서대문구,단기,20250927,1900,TMP,23
서대문구,단기,20250927,1900,WSD,1.5
서대문구,단기,20250927,1900,PCP,강수없음
서대문구,단기,20250927,2000,TMP,22
서대문구,단기,20250927,2000,WSD,1.5
서대문구,단기,20250927,2000,PCP,강수없음
서대문구,단기,20250927,2100,TMP,22
서대문구,단기,20250927,2100,WSD,1.1
서대문구,단기,20250927,2100,PCP,강수없음
서대문구,단기,20250927,2200,TMP,21
서대문구,단기,20250927,2200,WSD,1.2
서대문구,단기,20250927,2200,PCP,강수없음
서대문구,단기,20250927,2300,TMP,21
서대문구,단기,20250927,2300,WSD,1.2
서대문구,단기,20250927,2300,PCP,강수없음
서대문구,단기,20250928,0000,TMP,21
서대문구,단기,20250928,0000,WSD,1.4
서대문구,단기,20250928,0000,PCP,강수없음
서대문구,단기,20250928,0100,TMP,21
서대문구,단기,20250928,0100,WSD,0.8
서대문구,단기,20250928,0100,PCP,강수없음
서대문구,단기,20250928,0200,TMP,20
서대문구,단기,20250928,0200,WSD,1
서대문구,단기,20250928,0200,PCP,강수없음
서대문구,단기,20250928,0300,TMP,20
서대문구,단기,20250928,0300,WSD,1.1
서대문구,단기,20250928,0300,PCP,강수없음
서대문구,단기,20250928,0400,TMP,20
서대문구,단기,20250928,0400,WSD,1.4
서대문구,단기,20250928,0400,PCP,강수없음
서대문구,단기,20250928,0500,TMP,20
서대문구,단기,20250928,0500,WSD,1.7
서대문구,단기,20250928,0500,PCP,강수없음
서대문구,단기,20250928,0600,TMP,19
서대문구,단기,20250928,0600,WSD,1.9
서대문구,단기,20250928,0600,PCP,1mm 미만
서대문구,단기,20250928,0700,TMP,19
서대문구,단기,20250928,0700,WSD,2
서대문구,단기,20250928,0700,PCP,3.0mm
서대문구,단기,20250928,0800,TMP,19
서대문구,단기,20250928,0800,WSD,2
서대문구,단기,20250928,0800,PCP,5.0mm
서대문구,단기,20250928,0900,TMP,20
서대문구,단기,20250928,0900,WSD,2.1
서대문구,단기,20250928,0900,PCP,4.0mm
서대문구,단기,20250928,1000,TMP,19
서대문구,단기,20250928,1000,WSD,2.2
서대문구,단기,20250928,1000,PCP,4.0mm
서대문구,단기,20250928,1100,TMP,19
서대문구,단기,20250928,1100,WSD,2.5
서대문구,단기,20250928,1100,PCP,4.0mm
서대문구,단기,20250928,1200,TMP,20
서대문구,단기,20250928,1200,WSD,2.7
서대문구,단기,20250928,1200,PCP,3.0mm
서대문구,단기,20250928,1300,TMP,19
서대문구,단기,20250928,1300,WSD,2.4
서대문구,단기,20250928,1300,PCP,2.0mm
서대문구,단기,20250928,1400,TMP,19
서대문구,단기,20250928,1400,WSD,3
서대문구,단기,20250928,1400,PCP,2.0mm
서대문구,단기,20250928,1500,TMP,19
서대문구,단기,20250928,1500,WSD,2.3
서대문구,단기,20250928,1500,PCP,1.0mm
서대문구,단기,20250928,1600,TMP,19
서대문구,단기,20250928,1600,WSD,0.6
서대문구,단기,20250928,1600,PCP,1mm 미만
서대문구,단기,20250928,1700,TMP,19
서대문구,단기,20250928,1700,WSD,1.3
서대문구,단기,20250928,1700,PCP,강수없음
서대문구,단기,20250928,1800,TMP,18
서대문구,단기,20250928,1800,WSD,1.1
서대문구,단기,20250928,1800,PCP,강수없음
서대문구,단기,20250928,1900,TMP,18
서대문구,단기,20250928,1900,WSD,1.5
서대문구,단기,20250928,1900,PCP,강수없음
서대문구,단기,20250928,2000,TMP,18
서대문구,단기,20250928,2000,WSD,1.1
서대문구,단기,20250928,2000,PCP,강수없음
서대문구,단기,20250928,2100,TMP,17
서대문구,단기,20250928,2100,WSD,1.8
서대문구,단기,20250928,2100,PCP,강수없음
서대문구,단기,20250928,2200,TMP,17
서대문구,단기,20250928,2200,WSD,2.4
서대문구,단기,20250928,2200,PCP,강수없음
서대문구,단기,20250928,2300,TMP,17
서대문구,단기,20250928,2300,WSD,1.9
서대문구,단기,20250928,2300,PCP,강수없음
서대문구,단기,20250929,0000,TMP,17
서대문구,단기,20250929,0000,WSD,2.6
서대문구,단기,20250929,0000,PCP,강수없음
서대문구,단기,20250929,0300,TMP,16
서대문구,단기,20250929,0300,WSD,1
서대문구,단기,20250929,0300,PCP,0
서대문구,단기,20250929,0600,TMP,16
서대문구,단기,20250929,0600,WSD,1
서대문구,단기,20250929,0600,PCP,0
서대문구,단기,20250929,0900,TMP,18
서대문구,단기,20250929,0900,WSD,1
서대문구,단기,20250929,0900,PCP,0
서대문구,단기,20250929,1200,TMP,22
서대문구,단기,20250929,1200,WSD,1
서대문구,단기,20250929,1200,PCP,0
서대문구,단기,20250929,1500,TMP,24
서대문구,단기,20250929,1500,WSD,1
서대문구,단기,20250929,1500,PCP,0
서대문구,단기,20250929,1800,TMP,21
서대문구,단기,20250929,1800,WSD,1
서대문구,단기,20250929,1800,PCP,0
서대문구,단기,20250929,2100,TMP,19
서대문구,단기,20250929,2100,WSD,1
서대문구,단기,20250929,2100,PCP,0
서대문구,단기,20250930,0000,TMP,18
서대문구,단기,20250930,0000,WSD,1
서대문구,단기,20250930,0000,PCP,0
서초구,단기,20250926,1200,TMP,25
서초구,단기,20250926,1200,WSD,1.3
서초구,단기,20250926,1200,PCP,강수없음
서초구,단기,20250926,1300,TMP,26
서초구,단기,20250926,1300,WSD,1.6
서초구,단기,20250926,1300,PCP,강수없음
서초구,단기,20250926,1400,TMP,27
서초구,단기,20250926,1400,WSD,1.8
서초구,단기,20250926,1400,PCP,강수없음
서초구,단기,20250926,1500,TMP,27
서초구,단기,20250926,1500,WSD,1.7
서초구,단기,20250926,1500,PCP,강수없음
서초구,단기,20250926,1600,TMP,27
서초구,단기,20250926,1600,WSD,1.4
서초구,단기,20250926,1600,PCP,강수없음
서초구,단기,20250926,1700,TMP,26
서초구,단기,20250926,1700,WSD,1.6
서초구,단기,20250926,1700,PCP,강수없음
서초구,단기,20250926,1800,TMP,25
서초구,단기,20250926,1800,WSD,1.3
서초구,단기,20250926,1800,PCP,강수없음
서초구,단기,20250926,1900,TMP,23
서초구,단기,20250926,1900,WSD,1
서초구,단기,20250926,1900,PCP,강수없음
서초구,단기,20250926,2000,TMP,22
서초구,단기,20250926,2000,WSD,0.5
서초구,단기,20250926,2000,PCP,강수없음
서초구,단기,20250926,2100,TMP,21
서초구,단기,20250926,2100,WSD,0.5
서초구,단기,20250926,2100,PCP,강수없음
서초구,단기,20250926,2200,TMP,20
서초구,단기,20250926,2200,WSD,0.4
서초구,단기,20250926,2200,PCP,강수없음
서초구,단기,20250926,2300,TMP,20
서초구,단기,20250926,2300,WSD,0.7
서초구,단기,20250926,2300,PCP,강수없음
서초구,단기,20250927,0000,TMP,19
서초구,단기,20250927,0000,WSD,1.1
서초구,단기,20250927,0000,PCP,강수없음
서초구,단기,20250927,0100,TMP,19
서초구,단기,20250927,0100,WSD,0.7
서초구,단기,20250927,0100,PCP,강수없음
서초구,단기,20250927,0200,TMP,19
서초구,단기,20250927,0200,WSD,1
서초구,단기,20250927,0200,PCP,강수없음
서초구,단기,20250927,0300,TMP,18
서초구,단기,20250927,0300,WSD,0.2
서초구,단기,20250927,0300,PCP,강수없음
서초구,단기,20250927,0400,TMP,18
서초구,단기,20250927,0400,WSD,0.1
서초구,단기,20250927,0400,PCP,강수없음
서초구,단기,20250927,0500,TMP,18
서초구,단기,20250927,0500,WSD,1.1
서초구,단기,20250927,0500,PCP,강수없음
서초구,단기,20250927,0600,TMP,18
서초구,단기,20250927,0600,WSD,1.6
서초구,단기,20250927,0600,PCP,강수없음
서초구,단기,20250927,0700,TMP,18
서초구,단기,20250927,0700,WSD,2.4
서초구,단기,20250927,0700,PCP,강수없음
서초구,단기,20250927,0800,TMP,20
서초구,단기,20250927,0800,WSD,2.2
서초구,단기,20250927,0800,PCP,강수없음
서초구,단기,20250927,0900,TMP,22
서초구,단기,20250927,0900,WSD,2.5
서초구,단기,20250927,0900,PCP,강수없음
서초구,단기,20250927,1000,TMP,24
서초구,단기,20250927,1000,WSD,3.3
서초구,단기,20250927,1000,PCP,강수없음
서초구,단기,20250927,1100,TMP,25
서초구,단기,20250927,1100,WSD,2.1
서초구,단기,20250927,1100,PCP,강수없음
서초구,단기,20250927,1200,TMP,26
서초구,단기,20250927,1200,WSD,3.1
서초구,단기,20250927,1200,PCP,강수없음
서초구,단기,20250927,1300,TMP,27
서초구,단기,20250927,1300,WSD,3.3
서초구,단기,20250927,1300,PCP,강수없음
서초구,단기,20250927,1400,TMP,27
서초구,단기,20250927,1400,WSD,3
서초구,단기,20250927,1400,PCP,강수없음
서초구,단기,20250927,1500,TMP,27
서초구,단기,20250927,1500,WSD,2.6
서초구,단기,20250927,1500,PCP,강수없음
서초구,단기,20250927,1600,TMP,27
서초구,단기,20250927,1600,WSD,2.8
서초구,단기,20250927,1600,PCP,강수없음
서초구,단기,20250927,1700,TMP,26
서초구,단기,20250927,1700,WSD,2.6
서초구,단기,20250927,1700,PCP,강수없음
서초구,단기,20250927,1800,TMP,25
서초구,단기,20250927,1800,WSD,1.7
서초구,단기,20250927,1800,PCP,강수없음
서초구,단기,20250927,1900,TMP,23
서초구,단기,20250927,1900,WSD,1.4
서초구,단기,20250927,1900,PCP,강수없음
서초구,단기,20250927,2000,TMP,23
서초구,단기,20250927,2000,WSD,1.4
서초구,단기,20250927,2000,PCP,강수없음
서초구,단기,20250927,2100,TMP,23
서초구,단기,20250927,2100,WSD,1.1
서초구,단기,20250927,2100,PCP,강수없음
서초구,단기,20250927,2200,TMP,22
서초구,단기,20250927,2200,WSD,1.1
서초구,단기,20250927,2200,PCP,강수없음
서초구,단기,20250927,2300,TMP,21
서초구,단기,20250927,2300,WSD,1.2
서초구,단기,20250927,2300,PCP,강수없음
서초구,단기,20250928,0000,TMP,21
서초구,단기,20250928,0000,WSD,1.3
서초구,단기,20250928,0000,PCP,강수없음
서초구,단기,20250928,0100,TMP,21
서초구,단기,20250928,0100,WSD,0.8
서초구,단기,20250928,0100,PCP,강수없음
서초구,단기,20250928,0200,TMP,21
서초구,단기,20250928,0200,WSD,0.8
서초구,단기,20250928,0200,PCP,강수없음
서초구,단기,20250928,0300,TMP,20
서초구,단기,20250928,0300,WSD,1.1
서초구,단기,20250928,0300,PCP,강수없음
서초구,단기,20250928,0400,TMP,21
서초구,단기,20250928,0400,WSD,1.3
서초구,단기,20250928,0400,PCP,강수없음
서초구,단기,20250928,0500,TMP,21
서초구,단기,20250928,0500,WSD,1.7
서초구,단기,20250928,0500,PCP,강수없음
서초구,단기,20250928,0600,TMP,20
서초구,단기,20250928,0600,WSD,2
서초구,단기,20250928,0600,PCP,강수없음
서초구,단기,20250928,0700,TMP,20
서초구,단기,20250928,0700,WSD,2
서초구,단기,20250928,0700,PCP,2.0mm
서초구,단기,20250928,0800,TMP,20
서초구,단기,20250928,0800,WSD,1.9
서초구,단기,20250928,0800,PCP,3.0mm
서초구,단기,20250928,0900,TMP,21
서초구,단기,20250928,0900,WSD,2.1
서초구,단기,20250928,0900,PCP,3.0mm
서초구,단기,20250928,1000,TMP,20
서초구,단기,20250928,1000,WSD,2.1
서초구,단기,20250928,1000,PCP,4.0mm
서초구,단기,20250928,1100,TMP,20
서초구,단기,20250928,1100,WSD,2.3
서초구,단기,20250928,1100,PCP,3.0mm
서초구,단기,20250928,1200,TMP,20
서초구,단기,20250928,1200,WSD,2.6
서초구,단기,20250928,1200,PCP,2.0mm
서초구,단기,20250928,1300,TMP,20
서초구,단기,20250928,1300,WSD,2.1
서초구,단기,20250928,1300,PCP,2.0mm
서초구,단기,20250928,1400,TMP,20
서초구,단기,20250928,1400,WSD,3.5
서초구,단기,20250928,1400,PCP,2.0mm
서초구,단기,20250928,1500,TMP,20
서초구,단기,20250928,1500,WSD,2.8
서초구,단기,20250928,1500,PCP,1.0mm
서초구,단기,20250928,1600,TMP,21
서초구,단기,20250928,1600,WSD,1.1
서초구,단기,20250928,1600,PCP,1.0mm
서초구,단기,20250928,1700,TMP,21
서초구,단기,20250928,1700,WSD,1.1
서초구,단기,20250928,1700,PCP,1mm 미만
서초구,단기,20250928,1800,TMP,20
서초구,단기,20250928,1800,WSD,1.6
서초구,단기,20250928,1800,PCP,강수없음
서초구,단기,20250928,1900,TMP,19
서초구,단기,20250928,1900,WSD,1.4
서초구,단기,20250928,1900,PCP,강수없음
서초구,단기,20250928,2000,TMP,19
서초구,단기,20250928,2000,WSD,1.1
서초구,단기,20250928,2000,PCP,강수없음
서초구,단기,20250928,2100,TMP,19
서초구,단기,20250928,2100,WSD,1.3
서초구,단기,20250928,2100,PCP,강수없음
서초구,단기,20250928,2200,TMP,18
서초구,단기,20250928,2200,WSD,1.9
서초구,단기,20250928,2200,PCP,강수없음
서초구,단기,20250928,2300,TMP,18
서초구,단기,20250928,2300,WSD,1.8
서초구,단기,20250928,2300,PCP,강수없음
서초구,단기,20250929,0000,TMP,17
서초구,단기,20250929,0000,WSD,2.1
서초구,단기,20250929,0000,PCP,강수없음
서초구,단기,20250929,0300,TMP,16
서초구,단기,20250929,0300,WSD,1
서초구,단기,20250929,0300,PCP,0
서초구,단기,20250929,0600,TMP,16
서초구,단기,20250929,0600,WSD,1
서초구,단기,20250929,0600,PCP,0
서초구,단기,20250929,0900,TMP,19
서초구,단기,20250929,0900,WSD,1
서초구,단기,20250929,0900,PCP,0
서초구,단기,20250929,1200,TMP,23
서초구,단기,20250929,1200,WSD,1
서초구,단기,20250929,1200,PCP,0
서초구,단기,20250929,1500,TMP,24
서초구,단기,20250929,1500,WSD,1
서초구,단기,20250929,1500,PCP,0
서초구,단기,20250929,1800,TMP,22
서초구,단기,20250929,1800,WSD,1
서초구,단기,20250929,1800,PCP,0
서초구,단기,20250929,2100,TMP,20
서초구,단기,20250929,2100,WSD,1
서초구,단기,20250929,2100,PCP,0
서초구,단기,20250930,0000,TMP,18
서초구,단기,20250930,0000,WSD,1
서초구,단기,20250930,0000,PCP,0
성동구,단기,20250926,1200,TMP,25
성동구,단기,20250926,1200,WSD,1.2
성동구,단기,20250926,1200,PCP,강수없음
성동구,단기,20250926,1300,TMP,26
성동구,단기,20250926,1300,WSD,1.4
성동구,단기,20250926,1300,PCP,강수없음
성동구,단기,20250926,1400,TMP,26
성동구,단기,20250926,1400,WSD,1.6
성동구,단기,20250926,1400,PCP,강수없음
성동구,단기,20250926,1500,TMP,27
성동구,단기,20250926,1500,WSD,1.7
성동구,단기,20250926,1500,PCP,강수없음
성동구,단기,20250926,1600,TMP,27
성동구,단기,20250926,1600,WSD,1.4
성동구,단기,20250926,1600,PCP,강수없음
성동구,단기,20250926,1700,TMP,26
성동구,단기,20250926,1700,WSD,1.3
성동구,단기,20250926,1700,PCP,강수없음
성동구,단기,20250926,1800,TMP,25
성동구,단기,20250926,1800,WSD,1.2
성동구,단기,20250926,1800,PCP,강수없음
성동구,단기,20250926,1900,TMP,24
성동구,단기,20250926,1900,WSD,1
성동구,단기,20250926,1900,PCP,강수없음
성동구,단기,20250926,2000,TMP,23
성동구,단기,20250926,2000,WSD,0.6
성동구,단기,20250926,2000,PCP,강수없음
성동구,단기,20250926,2100,TMP,22
성동구,단기,20250926,2100,WSD,0.5
성동구,단기,20250926,2100,PCP,강수없음
성동구,단기,20250926,2200,TMP,22
성동구,단기,20250926,2200,WSD,0.4
성동구,단기,20250926,2200,PCP,강수없음
성동구,단기,20250926,2300,TMP,21
성동구,단기,20250926,2300,WSD,0.8
성동구,단기,20250926,2300,PCP,강수없음
성동구,단기,20250927,0000,TMP,21
성동구,단기,20250927,0000,WSD,1
성동구,단기,20250927,0000,PCP,강수없음
성동구,단기,20250927,0100,TMP,20
성동구,단기,20250927,0100,WSD,0.7
성동구,단기,20250927,0100,PCP,강수없음
성동구,단기,20250927,0200,TMP,20
성동구,단기,20250927,0200,WSD,0.9
성동구,단기,20250927,0200,PCP,강수없음
성동구,단기,20250927,0300,TMP,20
성동구,단기,20250927,0300,WSD,0.3
성동구,단기,20250927,0300,PCP,강수없음
성동구,단기,20250927,0400,TMP,19
성동구,단기,20250927,0400,WSD,0.2
성동구,단기,20250927,0400,PCP,강수없음
성동구,단기,20250927,0500,TMP,19
성동구,단기,20250927,0500,WSD,1.4
성동구,단기,20250927,0500,PCP,강수없음
성동구,단기,20250927,0600,TMP,19
성동구,단기,20250927,0600,WSD,1.7
성동구,단기,20250927,0600,PCP,강수없음
성동구,단기,20250927,0700,TMP,19
성동구,단기,20250927,0700,WSD,2.5
성동구,단기,20250927,0700,PCP,강수없음
성동구,단기,20250927,0800,TMP,20
성동구,단기,20250927,0800,WSD,2.1
성동구,단기,20250927,0800,PCP,강수없음
성동구,단기,20250927,0900,TMP,22
성동구,단기,20250927,0900,WSD,2.9
성동구,단기,20250927,0900,PCP,강수없음
성동구,단기,20250927,1000,TMP,23
성동구,단기,20250927,1000,WSD,3.3
성동구,단기,20250927,1000,PCP,강수없음
성동구,단기,20250927,1100,TMP,24
성동구,단기,20250927,1100,WSD,2.1
성동구,단기,20250927,1100,PCP,강수없음
성동구,단기,20250927,1200,TMP,26
성동구,단기,20250927,1200,WSD,3
성동구,단기,20250927,1200,PCP,강수없음
성동구,단기,20250927,1300,TMP,26
성동구,단기,20250927,1300,WSD,3.3
성동구,단기,20250927,1300,PCP,강수없음
성동구,단기,20250927,1400,TMP,26
성동구,단기,20250927,1400,WSD,2.9
성동구,단기,20250927,1400,PCP,강수없음
성동구,단기,20250927,1500,TMP,27
성동구,단기,20250927,1500,WSD,2.6
성동구,단기,20250927,1500,PCP,강수없음
성동구,단기,20250927,1600,TMP,27
성동구,단기,20250927,1600,WSD,3
성동구,단기,20250927,1600,PCP,강수없음
성동구,단기,20250927,1700,TMP,26
성동구,단기,20250927,1700,WSD,2.6
성동구,단기,20250927,1700,PCP,강수없음
성동구,단기,20250927,1800,TMP,25
성동구,단기,20250927,1800,WSD,1.6
성동구,단기,20250927,1800,PCP,강수없음
성동구,단기,20250927,1900,TMP,24
성동구,단기,20250927,1900,WSD,1.3
성동구,단기,20250927,1900,PCP,강수없음
성동구,단기,20250927,2000,TMP,24
성동구,단기,20250927,2000,WSD,1.4
성동구,단기,20250927,2000,PCP,강수없음
성동구,단기,20250927,2100,TMP,23
성동구,단기,20250927,2100,WSD,1
성동구,단기,20250927,2100,PCP,강수없음
성동구,단기,20250927,2200,TMP,23
성동구,단기,20250927,2200,WSD,1.1
성동구,단기,20250927,2200,PCP,강수없음
성동구,단기,20250927,2300,TMP,22
성동구,단기,20250927,2300,WSD,1.2
성동구,단기,20250927,2300,PCP,강수없음
성동구,단기,20250928,0000,TMP,22
성동구,단기,20250928,0000,WSD,1.4
성동구,단기,20250928,0000,PCP,강수없음
성동구,단기,20250928,0100,TMP,21
성동구,단기,20250928,0100,WSD,0.8
성동구,단기,20250928,0100,PCP,강수없음
성동구,단기,20250928,0200,TMP,21
성동구,단기,20250928,0200,WSD,0.9
성동구,단기,20250928,0200,PCP,강수없음
성동구,단기,20250928,0300,TMP,21
성동구,단기,20250928,0300,WSD,1.2
성동구,단기,20250928,0300,PCP,강수없음
성동구,단기,20250928,0400,TMP,21
성동구,단기,20250928,0400,WSD,1.4
성동구,단기,20250928,0400,PCP,강수없음
성동구,단기,20250928,0500,TMP,20
성동구,단기,20250928,0500,WSD,1.8
성동구,단기,20250928,0500,PCP,강수없음
성동구,단기,20250928,0600,TMP,20
성동구,단기,20250928,0600,WSD,2
성동구,단기,20250928,0600,PCP,강수없음
성동구,단기,20250928,0700,TMP,20
성동구,단기,20250928,0700,WSD,2
성동구,단기,20250928,0700,PCP,2.0mm
성동구,단기,20250928,0800,TMP,20
성동구,단기,20250928,0800,WSD,1.9
